Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Loam,Barley,156.5771039634548,35.02883472916554,False,False,Sunny,122,0.9131439719590668
West,Chalky,Barley,606.0073437443759,17.37036519730537,False,False,Cloudy,138,3.179503697073057
South,Chalky,Barley,836.780706671428,35.440709112600786,True,True,Cloudy,145,6.775244125688872
East,Peaty,Barley,351.74996722038213,22.48334467226875,False,True,Cloudy,87,3.0540810626437898
North,Silt,Barley,380.643759763772,17.007331698536326,True,True,Sunny,83,5.536694876423691
South,Clay,Barley,723.0052362049751,22.59375697008919,False,False,Sunny,139,4.621421833338495
South,Clay,Barley,285.5493285883203,18.74649473503785,False,True,Sunny,145,2.925842660750833
North,Sandy,Barley,152.4442966987808,25.147900562562647,False,True,Cloudy,83,1.2752447869163603
North,Loam,Barley,538.4773950344143,27.53245578932478,True,True,Cloudy,113,5.649905028749149
West,Chalky,Barley,757.8188660059922,23.770158566525467,True,False,Rainy,106,5.86251161363917
West,Loam,Barley,556.3363939209062,25.775210448396532,False,False,Rainy,71,3.44357395684217
South,Silt,Barley,963.7584827500876,34.24718880071653,False,False,Cloudy,102,5.005016112869394
West,Clay,Barley,272.78514531902954,27.24463149140746,False,False,Cloudy,74,2.626503837069848
East,Loam,Barley,356.1487260645767,34.51504189561693,True,False,Cloudy,78,4.333364822400853
North,Chalky,Barley,950.9547561751232,32.375639865180645,False,False,Sunny,137,4.803971354033684
North,Chalky,Barley,746.0699363914065,16.545964401344648,True,False,Cloudy,95,5.119129189562095
South,Clay,Barley,215.05476103698015,26.71136130995028,True,False,Sunny,136,2.827167480712827
North,Chalky,Barley,712.6217415917813,16.55405608620515,True,False,Sunny,121,5.3222704500107145
East,Loam,Barley,525.0844402040271,30.975769029435376,True,False,Rainy,62,4.836897404196383
North,Loam,Barley,159.86883291869083,33.482824907228164,True,False,Sunny,121,2.8480178504056197
West,Clay,Barley,359.2672083160518,17.453397158833244,True,True,Cloudy,136,4.91146372197201
South,Clay,Barley,885.0719093495259,37.95856466430303,True,True,Cloudy,64,7.655210567901067
North,Loam,Barley,873.6033140009978,20.585974903285475,False,True,Rainy,111,5.774774518695617
North,Peaty,Barley,903.6690889893932,20.11654101925692,False,False,Rainy,94,5.26420609018043
East,Chalky,Barley,812.9224364808009,24.78122896189339,False,True,Cloudy,77,6.459745946340431
East,Chalky,Barley,954.101895011648,20.02732237469034,True,False,Sunny,146,7.464010752531401
South,Peaty,Barley,399.6077908158056,34.00620277524777,True,False,Cloudy,123,4.124358356423191
North,Loam,Barley,699.4155255564275,19.570747445913334,True,False,Rainy,109,5.707010133731603
East,Chalky,Barley,830.2232184499127,27.118880792061844,True,True,Cloudy,143,6.983800611072017
South,Clay,Barley,439.9538941445048,36.004290884967325,False,True,Sunny,93,4.656243520686473
West,Peaty,Barley,259.8802008218777,38.56354656408693,True,False,Sunny,123,3.2560263383737538
West,Silt,Barley,596.7904869244786,34.62262310370676,True,False,Rainy,98,4.430093015612738
East,Clay,Barley,242.92066001253824,20.11256441172799,True,True,Rainy,106,4.493409575725655
East,Chalky,Barley,304.0013966365731,23.285953830796693,True,False,Sunny,97,3.6044886425852702
East,Loam,Barley,671.218022321691,37.56905396811167,True,True,Rainy,135,7.086970481083535
West,Sandy,Barley,367.1897016134181,31.3149577998196,False,False,Rainy,100,1.471673826592723
East,Sandy,Barley,701.1553059071595,16.057820408375697,True,True,Cloudy,83,6.352976053139015
East,Silt,Barley,142.9960640041203,35.38841123459976,False,False,Rainy,90,1.7664363502459215
West,Loam,Barley,419.2356381730899,37.06416799247738,False,False,Rainy,122,2.5541192611028447
North,Loam,Barley,279.4024579289585,20.298435640239987,False,True,Cloudy,106,3.1443719089113418
North,Loam,Barley,820.7652950357536,18.73720427490668,False,False,Rainy,91,4.66600364271216
West,Loam,Barley,815.8663974292402,34.56098962349927,False,True,Rainy,146,6.060967147523853
North,Chalky,Barley,742.0976608192747,38.44731978627716,False,False,Sunny,87,4.009277613241885
North,Clay,Barley,357.133286647756,37.513388733791,True,False,Cloudy,85,4.246478846382639
South,Silt,Barley,849.3711990796397,15.63514151421525,True,True,Sunny,74,6.663283022312981
West,Peaty,Barley,519.8502424625503,29.00254687661312,False,True,Cloudy,127,4.741138056666299
South,Peaty,Barley,921.3915793573674,21.877946428177925,False,True,Sunny,67,6.67483876250372
South,Sandy,Barley,147.40552713589645,22.89540339306032,False,True,Sunny,67,2.307384478532447
East,Loam,Barley,261.1469034737131,16.02606841303704,True,True,Sunny,60,4.062952245371284
South,Sandy,Barley,326.39658124806704,31.32775274354662,True,False,Cloudy,100,3.9043403323597214
South,Loam,Barley,624.3123353426167,24.069675204769567,False,True,Sunny,77,4.792568796778087
North,Chalky,Barley,774.3045391063482,15.072433793048765,True,False,Sunny,144,6.109633741369613
South,Chalky,Barley,838.0641613506119,35.954724106129746,True,True,Sunny,66,8.000597265706713
North,Silt,Barley,325.67924709746285,32.504537739165045,False,False,Sunny,71,3.0582904717915294
West,Peaty,Barley,855.5459254768991,32.221115656445924,True,True,Rainy,72,7.448174294172813
North,Chalky,Barley,687.148135967927,18.408942997344298,False,False,Sunny,81,3.714236270830936
North,Sandy,Barley,957.3266700631448,21.862149744908432,False,True,Sunny,146,6.7830180349540905
East,Peaty,Barley,724.1299611813525,20.904764742522424,False,True,Cloudy,84,6.489441926660075
East,Clay,Barley,817.8863206634152,33.87989579582634,False,True,Rainy,92,5.503403496959879
North,Chalky,Barley,914.1682923009982,35.46864280448397,True,True,Rainy,149,7.505152911316282
South,Loam,Barley,518.1008172994275,16.057456240410986,True,True,Rainy,125,6.153042994387386
North,Clay,Barley,776.1705463614976,19.03854375410944,True,False,Rainy,142,5.730171725613217
West,Silt,Barley,657.7338574406231,35.732844885928145,True,True,Sunny,135,7.089807851113679
North,Sandy,Barley,908.9197579665196,16.884823567965817,False,False,Cloudy,71,4.539190515977232
South,Loam,Barley,620.0515799779912,25.725597102328155,True,True,Cloudy,90,6.301457116912144
East,Loam,Barley,831.9690901436054,30.31750671760904,False,True,Rainy,140,5.624907493600858
West,Sandy,Barley,953.8308481097296,37.09194618735049,True,True,Cloudy,78,8.471620543962278
North,Clay,Barley,450.7687036595075,23.82252603715048,True,False,Cloudy,128,3.647625616785744
South,Sandy,Barley,312.589354698736,17.722149519988672,True,False,Rainy,78,3.190650386494143
South,Clay,Barley,753.1509385654097,27.373476450054238,False,False,Sunny,105,4.431616648536539
North,Loam,Barley,460.79129754560944,24.56386270896011,False,True,Sunny,147,3.500846349096692
East,Chalky,Barley,865.8388843965741,20.699485641281573,False,False,Rainy,81,4.429129707149418
West,Peaty,Barley,906.5995750850028,23.845093583351076,True,True,Cloudy,135,6.991380039383705
East,Chalky,Barley,487.11198469989847,24.397196789478155,True,True,Rainy,87,5.80981412744077
South,Loam,Barley,403.0081964792597,22.375397649379472,True,True,Rainy,84,5.342379356725688
North,Chalky,Barley,710.6192039639408,19.601750361902877,True,True,Rainy,118,6.997456575838915
North,Peaty,Barley,842.8167040098058,25.38748174683786,False,False,Cloudy,75,5.311148237766539
West,Sandy,Barley,211.755706690443,34.68429491395699,False,True,Sunny,71,3.148151930221088
North,Loam,Barley,747.6638747750721,27.03442104102756,True,True,Cloudy,141,6.605978921921726
West,Loam,Barley,429.1628356763882,37.17380118442512,True,True,Sunny,147,5.46116397449369
North,Loam,Barley,999.3210054943468,37.45064670516624,True,True,Cloudy,132,8.45758922219604
North,Loam,Barley,549.15470353247,34.17150062159028,True,False,Cloudy,66,5.3545576694031
South,Clay,Barley,983.1123126126032,34.05560323356224,True,True,Sunny,128,8.274058194918869
North,Peaty,Barley,972.766345859881,19.643858478789756,True,True,Rainy,113,8.209416951474923
West,Loam,Barley,677.5101832826241,21.502748453862576,False,True,Cloudy,77,5.47612680158922
North,Chalky,Barley,244.12698040475237,35.72514481831463,True,False,Rainy,124,3.4405499092619354
South,Peaty,Barley,681.148493841545,30.361970297821603,True,False,Rainy,143,5.26193451985078
South,Sandy,Barley,615.6750210781883,18.666302208073663,True,True,Cloudy,95,6.6886751199839365
South,Chalky,Barley,276.64112292309176,23.651613163471676,True,True,Sunny,67,5.138319417899264
East,Peaty,Barley,642.2946622847852,29.80997054978061,False,True,Sunny,134,4.479214045614266
West,Loam,Barley,701.0956698393254,38.990223955791805,True,False,Sunny,78,5.48645800173318
South,Loam,Barley,642.939751141984,28.518953609131817,False,False,Sunny,139,3.64839220041587
West,Loam,Barley,229.28843665619416,21.19315840293084,False,True,Cloudy,102,3.016385626240364
North,Loam,Barley,108.12845719131,31.2824385515358,False,False,Rainy,85,2.1753755924732703
West,Chalky,Barley,490.378040025756,33.97564802648351,False,True,Sunny,98,4.448372190460763
South,Sandy,Barley,766.0008410408168,27.41199734621383,True,True,Sunny,132,6.905892005163159
South,Silt,Barley,841.2943433676116,25.632948231331035,True,True,Cloudy,129,6.852220437925621
West,Chalky,Barley,602.1424793306925,31.85036962661497,False,True,Cloudy,64,4.568088396218524
East,Sandy,Barley,533.2549660436498,19.090647715007936,False,False,Sunny,69,2.381947081842249
West,Sandy,Barley,827.258441363046,36.14537108192101,True,True,Rainy,67,7.587918755538577
North,Clay,Barley,259.40456341006063,38.81916305939791,True,False,Sunny,137,4.5640343255624805
South,Clay,Barley,957.1061997384256,35.2555841553519,False,False,Cloudy,110,4.606192764159531
North,Sandy,Barley,372.7561569826491,33.52557849421105,True,False,Cloudy,98,4.59575371439679
North,Chalky,Barley,284.4708173472029,26.101026474850183,False,True,Rainy,91,3.609124618004032
North,Silt,Barley,173.90701481088587,20.991600748831416,True,False,Rainy,145,1.9492478923370589
North,Clay,Barley,388.2076027909672,17.535804969032494,False,False,Cloudy,143,1.574059889934973
East,Sandy,Barley,262.0097226786884,27.10689035209219,False,False,Cloudy,64,2.027128025426544
East,Sandy,Barley,842.0163431550601,39.10749973866905,False,True,Rainy,122,6.259504367862557
North,Clay,Barley,969.6931528141796,22.32284167087348,False,True,Cloudy,132,6.264167500413019
North,Silt,Barley,641.9523629344678,15.938072815460192,False,True,Cloudy,134,4.708826114326408
South,Silt,Barley,578.8461012739081,26.788188928859125,False,True,Cloudy,73,4.5620136237743365
South,Loam,Barley,841.1775566948679,27.93393020838141,False,True,Cloudy,63,5.1189551516417335
South,Sandy,Barley,207.1941218564625,22.64774263628276,False,True,Sunny,72,3.976046238600537
South,Peaty,Barley,393.2540922981328,27.58161478052972,False,True,Sunny,65,4.207214969903894
South,Chalky,Barley,751.746820742087,24.012894461443327,True,False,Sunny,86,5.736792846842098
East,Clay,Barley,843.1744593656133,33.855664127098095,False,True,Rainy,79,6.146503699134937
East,Sandy,Barley,899.7604414116483,28.673232535500937,True,False,Cloudy,69,6.802787061700963
South,Silt,Barley,664.6824706370663,39.958249093872055,False,False,Cloudy,61,3.825390564953105
North,Clay,Barley,525.8768972899501,21.3413584907925,True,False,Cloudy,92,4.56150842857969
North,Sandy,Barley,345.3210020610982,24.41304798366253,True,False,Cloudy,75,3.108566323922582
West,Clay,Barley,821.5289072503784,19.522768908375085,True,False,Rainy,120,6.469733759350702
West,Sandy,Barley,319.45562341850376,18.22757767665379,False,True,Cloudy,79,2.983492564743225
South,Silt,Barley,810.933186094073,38.26703228687455,True,False,Cloudy,110,6.026370426197289
South,Loam,Barley,221.63123461794677,28.89897848819662,False,False,Sunny,110,1.6755131741453764
East,Peaty,Barley,531.1403368297529,26.210236582172733,True,False,Cloudy,120,4.213864586565679
North,Clay,Barley,513.7876373192848,23.335657225234804,True,False,Sunny,75,4.965618245979728
North,Clay,Barley,666.5782388906725,32.199410494897705,True,True,Rainy,149,6.931170266622191
North,Loam,Barley,655.322980738266,27.319149814192578,False,True,Sunny,69,5.831341312071734
North,Loam,Barley,635.1232718272665,22.49847230478051,False,False,Rainy,62,3.576478135411479
West,Clay,Barley,760.964378925623,39.35614285405375,False,False,Rainy,60,4.159179704288798
South,Silt,Barley,185.6493074037342,29.32395881910408,False,False,Rainy,131,1.284446835154621
North,Sandy,Barley,207.01806323420303,16.59739277877704,False,True,Rainy,123,2.7118123154951888
West,Peaty,Barley,210.14325441079149,21.335410108869908,True,False,Sunny,133,3.404456335480826
East,Peaty,Barley,479.2871500911125,39.950900474377306,True,False,Rainy,121,4.610896533419011
South,Sandy,Barley,597.1523658036326,16.44573519092474,False,True,Rainy,84,4.963751995579942
West,Silt,Barley,866.0863267808957,17.00544765009202,False,False,Rainy,133,4.544189188469547
South,Peaty,Barley,247.0971895855451,38.05358596212267,False,True,Cloudy,130,3.359454838575745
West,Sandy,Barley,597.8022705390483,35.69238406423071,True,True,Cloudy,145,6.712068327475853
East,Clay,Barley,149.9442025034059,35.97394163588511,True,True,Rainy,108,3.373760709699457
East,Chalky,Barley,471.93825694051776,17.692150245585047,True,True,Rainy,64,5.923130836804411
East,Loam,Barley,305.911427831223,39.05909117262748,True,False,Sunny,95,4.413595712351496
West,Silt,Barley,461.479612065608,35.605756109999625,True,False,Sunny,126,3.718593295988492
North,Peaty,Barley,359.43962529320163,32.686323851385986,True,True,Cloudy,145,5.0905782814365805
West,Peaty,Barley,853.0737495447562,35.38984725256495,False,False,Cloudy,148,4.4037530977833885
West,Sandy,Barley,416.4955448409622,20.65062882139974,False,True,Cloudy,60,3.268240602394876
South,Loam,Barley,575.4702703309811,33.60147242326674,True,True,Cloudy,115,6.510667741165527
East,Clay,Barley,188.9808517752748,37.62775487558626,False,False,Cloudy,119,1.3014747463708367
North,Clay,Barley,820.5845205791348,21.55613409783306,False,False,Rainy,91,4.838429495155243
North,Loam,Barley,251.80087878310783,28.030586964475905,True,False,Sunny,139,2.9677114879103983
North,Peaty,Barley,415.0412534096357,18.58870202262949,True,False,Sunny,130,4.372158677254777
South,Clay,Barley,909.6438555934684,16.43042616688174,False,False,Rainy,117,5.342232809662481
North,Sandy,Barley,285.12662501575073,20.881695958233344,True,False,Rainy,76,2.620773342985351
East,Sandy,Barley,863.2839525091814,19.48079905244197,True,False,Cloudy,78,5.662127974724142
East,Chalky,Barley,298.7608772669172,33.836517120691795,True,False,Sunny,77,3.716721852930129
West,Silt,Barley,447.3325070321871,39.61446080462148,False,False,Cloudy,87,2.7438732931728835
North,Silt,Barley,489.7146968172241,37.4649136346509,False,True,Cloudy,136,4.035807977140288
West,Chalky,Barley,616.1593290151657,25.09101220438028,False,True,Cloudy,113,4.917475287423251
East,Sandy,Barley,953.3101670387316,19.64038342632352,True,True,Sunny,117,8.722339799571417
South,Chalky,Barley,774.8744847208212,20.90477860072868,True,False,Cloudy,64,5.6695955292829225
South,Silt,Barley,368.6084351385298,39.55342407763149,False,True,Rainy,126,4.466552373767168
North,Clay,Barley,822.0615861171154,34.66059051265639,True,True,Sunny,86,6.680668098029936
West,Silt,Barley,467.6752540748491,27.41253091427636,False,False,Sunny,71,2.309506123206066
West,Sandy,Barley,568.8335018432347,31.09211879371521,False,True,Sunny,75,4.500869821466804
West,Peaty,Barley,772.2333219795122,28.41769270883338,False,True,Sunny,108,5.427681272610448
East,Clay,Barley,813.4165088068634,30.11921630787766,False,False,Rainy,132,4.7229149737125375
West,Peaty,Barley,923.6519446159888,35.2137002151915,False,False,Sunny,129,4.868848062816536
South,Silt,Barley,554.5501785359398,16.09849652739993,False,False,Rainy,122,3.2414826121918345
South,Silt,Barley,283.07062896435696,29.292168897771823,True,True,Sunny,124,5.573566264908426
West,Silt,Barley,209.0558245253277,32.34786034856238,True,False,Sunny,109,2.9261459091587434
South,Sandy,Barley,257.03155424387097,19.08948029020181,True,False,Cloudy,139,2.48402520882886
South,Clay,Barley,217.0218071287092,38.67634093445651,False,True,Rainy,118,3.0649753242181674
North,Chalky,Barley,417.8079879122385,32.73077595285356,False,False,Cloudy,86,1.9840625150817652
South,Peaty,Barley,529.3753165851112,18.25201496966787,True,False,Sunny,124,3.767297686880767
North,Clay,Barley,194.21730109919872,16.063251222948455,True,False,Cloudy,78,2.7194844338453223
North,Silt,Barley,279.7379638057936,35.967729816266605,False,True,Rainy,146,3.319875010773346
North,Chalky,Barley,702.8655207449071,19.1522981160216,True,True,Sunny,71,5.548063687297711
North,Sandy,Barley,388.4887846049037,33.51116051198535,True,True,Sunny,84,5.241023081072343
West,Clay,Barley,698.5546633199664,33.548543400909125,False,False,Sunny,63,4.393464182599897
East,Sandy,Barley,457.5482534357803,29.5514064232893,False,False,Sunny,94,3.249334146614638
